,Unnamed: 0,full_name,selling_price,new_price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,max_power,seats,model_name
5917,5917,Ford,2.65,New Car (On-Road Price) : Rs.9.15-9.66 Lakh*,2010,Dealer,93000,First Owner,Diesel,Manual,20.0,Engine1399 CC,Max Power68 bhp,Seats5,Figo Diesel
5918,5918,Maruti,7.0,,2017,Individual,50000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74.02 bhp,Seats5,Swift Dzire
5919,5919,Tata,14.25,New Car (On-Road Price) : Rs.14.10 Lakh*,2019,Individual,15000,First Owner,Diesel,Manual,17.6,Engine2179 CC,Max Power153.86 bhp,Seats7,Hexa XM
5920,5920,Hyundai,2.9,New Car (On-Road Price) : Rs.7.87-13.04 Lakh*,2013,Individual,105000,First Owner,Petrol,Manual,18.5,Engine1197 CC,Max Power82.85 bhp,Seats5,i20 Magna
5921,5921,Mahindra,3.9,,2017,Individual,64000,First Owner,Diesel,Manual,25.32,Engine1198 CC,Max Power77 bhp,Seats6,KUV 100
5922,5922,Ford,7.8,New Car (On-Road Price) : Rs.6.93-9.13 Lakh*,2019,Individual,8600,First Owner,Petrol,Manual,19.0,Engine1194 CC,Max Power94.68 bhp,Seats5,Freestyle Titanium
5923,5923,Maruti,4.36,,2016,Dealer,11999,First Owner,Petrol,Manual,20.51,Engine998 CC,Max Power67.04 bhp,Seats5,Wagon R
5924,5924,Hyundai,4.75,New Car (On-Road Price) : Rs.7.98-13.47 Lakh*,2013,Dealer,47000,First Owner,Petrol,Manual,17.0,Engine1197 CC,Max Power80 bhp,Seats5,i20 1.2
5925,5925,Chevrolet,2.75,,2013,Individual,70000,First Owner,Diesel,Manual,25.44,Engine936 CC,Max Power57.6 bhp,Seats5,Beat Diesel
5926,5926,Fiat,1.7,,2010,Dealer,104473,First Owner,Petrol,Manual,15.7,,,,Punto 1.2
5927,5927,Hyundai,6.45,,2018,Dealer,15000,First Owner,Petrol,Automatic,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
5928,5928,Renault,2.0,,2017,Individual,110000,First Owner,Petrol,Manual,23.01,Engine999 CC,Max Power67 bhp,Seats5,KWID 1.0
5929,5929,Renault,5.4,,2014,Dealer,85000,First Owner,Diesel,Manual,19.6,Engine1461 CC,Max Power108.45 bhp,Seats5,Duster 110PS
5930,5930,Mahindra,3.3,New Car (On-Road Price) : Rs.9.26-10.85 Lakh*,2011,Individual,361446,First Owner,Diesel,Manual,13.6,Engine2523 CC,Max Power63 bhp,Seats7,Bolero SLX
5931,5931,Maruti,4.5,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2014,Dealer,18000,First Owner,Petrol,Manual,18.9,Engine998 CC,Max Power67.1 bhp,Seats5,Wagon R
5932,5932,Tata,8.75,New Car (On-Road Price) : Rs.9.71-15.00 Lakh*,2018,Individual,14000,First Owner,Diesel,Manual,21.5,Engine1497 CC,Max Power108.5 bhp,Seats5,Nexon 1.5
5933,5933,Renault,3.8,,2017,Dealer,35914,First Owner,Petrol,Manual,23.01,Engine999 CC,Max Power67 bhp,Seats5,KWID 1.0
5934,5934,Maruti,6.5,,2018,Dealer,18000,First Owner,Petrol,Manual,20.85,Engine1197 CC,Max Power83.14 bhp,Seats5,Swift Dzire
5935,5935,Maruti,3.25,,2012,Dealer,83004,First Owner,Diesel,Manual,23.2,Engine1248 CC,Max Power73.94 bhp,Seats5,Ritz VDI
5936,5936,Audi,16.5,,2014,Dealer,52100,First Owner,Diesel,Automatic,16.55,Engine1968 CC,Max Power140 bhp,Seats5,A4 2.0
5937,5937,Hyundai,5.5,,2013,Individual,70000,First Owner,Petrol,Automatic,17.1,Engine1591 CC,Max Power121.4 bhp,Seats5,Verna 1.6
5938,5938,Hyundai,1.9,,2011,Individual,50000,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
5939,5939,Maruti,3.0,New Car (On-Road Price) : Rs.5.17-7.01 Lakh*,2015,Individual,60000,First Owner,Petrol,Automatic,20.51,Engine998 CC,Max Power67 bhp,Seats5,Wagon R
5940,5940,Maruti,4.75,,2015,Dealer,75137,First Owner,Diesel,Manual,26.59,Engine1248 CC,Max Power74 bhp,Seats5,Swift Dzire
5941,5941,Ford,6.0,New Car (On-Road Price) : Rs.6.53-8.18 Lakh*,2017,Individual,32700,First Owner,Petrol,Manual,18.16,Engine1196 CC,Max Power86.8 bhp,Seats5,Figo 1.2P
5942,5942,Hyundai,9.5,New Car (On-Road Price) : Rs.10.36-16.01 Lakh*,2018,Individual,35000,First Owner,Petrol,Automatic,17.0,Engine1591 CC,Max Power121.3 bhp,Seats5,Verna VTVT
5943,5943,Maruti,7.2,,2018,Individual,29000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74.02 bhp,Seats5,Swift Dzire
5944,5944,Maruti,0.65,,2008,Individual,60000,First Owner,Petrol,Manual,16.1,Engine796 CC,Max Power37 bhp,Seats4,800 AC
5945,5945,Hyundai,7.5,New Car (On-Road Price) : Rs.9.34-12.29 Lakh*,2018,Individual,50000,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 1.4
5946,5946,Hyundai,2.7,,2013,Dealer,150624,First Owner,LPG,Manual,13.45,Engine1086 CC,Max Power62.1 bhp,Seats5,Santro Xing
5947,5947,Toyota,12.85,,2015,Dealer,110000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats7,Innova 2.5
5948,5948,Maruti,2.5,New Car (On-Road Price) : Rs.3.65-4.86 Lakh*,2014,Dealer,35000,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
5949,5949,Hyundai,5.1,New Car (On-Road Price) : Rs.9.60-12.84 Lakh*,2013,Dealer,63786,First Owner,Diesel,Manual,21.9,Engine1396 CC,Max Power88.76 bhp,Seats5,i20 Magna
5950,5950,Tata,2.0,,2011,Dealer,228104,First Owner,Diesel,Manual,23.03,Engine1396 CC,Max Power69 bhp,Seats5,Indigo eLS
5951,5951,Skoda,5.0,New Car (On-Road Price) : Rs.37.34-40.81 Lakh*,2012,Individual,100000,First Owner,Petrol,Manual,13.14,Engine1798 CC,Max Power157.8 bhp,Seats5,Superb 1.8
5952,5952,Mercedes-Benz,2.25,New Car (On-Road Price) : Rs.49.27-1.65 Cr*,2002,Dealer,135000,First Owner,Petrol,Manual,,,,Seats5,C-Class 180
5953,5953,Audi,26.5,,2015,Dealer,67000,First Owner,Diesel,Automatic,17.68,Engine1968 CC,Max Power174.33 bhp,Seats5,A6 35
5954,5954,Volkswagen,8.25,,2012,Dealer,55000,First Owner,Diesel,Manual,15.0,Engine1896 CC,Max Power105 bhp,Seats5,Jetta 2.0
5955,5955,Honda,4.5,,2014,Dealer,26653,First Owner,Petrol,Manual,19.4,Engine1198 CC,Max Power86.8 bhp,Seats5,Brio VX
5956,5956,Honda,5.0,New Car (On-Road Price) : Rs.13.34-17.64 Lakh*,2010,Dealer,48000,First Owner,Petrol,Manual,17.0,Engine1497 CC,Max Power118 bhp,Seats5,City 1.5
5957,5957,Tata,4.75,,2017,Individual,150000,First Owner,Diesel,Manual,22.95,Engine1248 CC,Max Power74 bhp,Seats5,Bolt Quadrajet
5958,5958,Hyundai,4.7,New Car (On-Road Price) : Rs.5.23-7.20 Lakh*,2019,Dealer,10290,First Owner,Petrol,Automatic,20.3,Engine1086 CC,Max Power68 bhp,Seats5,Santro Sportz
5959,5959,Hyundai,2.45,,2007,Dealer,97000,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
5960,5960,Tata,2.5,,2015,Individual,80000,First Owner,Diesel,Manual,25.0,Engine1405 CC,Max Power69 bhp,Seats5,Indica LX
5961,5961,Maruti,5.5,,2017,Individual,110000,First Owner,Diesel,Manual,23.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift Dzire
5962,5962,Audi,22.0,,2014,Dealer,49000,First Owner,Diesel,Automatic,17.68,Engine1968 CC,Max Power174.33 bhp,Seats5,A6 2.0
5963,5963,Hyundai,6.1,,2015,Dealer,85000,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 Sportz
5964,5964,Datsun,6.0,New Car (On-Road Price) : Rs.4.96-8.08 Lakh*,2018,Individual,8000,First Owner,Petrol,Manual,19.83,Engine1198 CC,Max Power67 bhp,Seats7,GO Plus
5965,5965,Toyota,3.99,,2012,Dealer,75000,First Owner,Diesel,Manual,23.59,Engine1364 CC,,Seats5,Etios GD
5966,5966,Maruti,5.2,,2015,Dealer,65100,First Owner,Diesel,Manual,25.2,Engine1248 CC,Max Power74 bhp,Seats5,Swift VDI
5967,5967,Renault,4.45,New Car (On-Road Price) : Rs.3.68-6.53 Lakh*,2018,Dealer,9000,First Owner,Petrol,Automatic,23.01,Engine999 CC,Max Power67 bhp,Seats5,KWID IRON
5968,5968,BMW,16.0,New Car (On-Road Price) : Rs.51.04-57.56 Lakh*,2014,Dealer,85875,First Owner,Diesel,Automatic,13.2,Engine1995 CC,Max Power170 bhp,Seats5,3 Series
5969,5969,Hyundai,2.3,,2010,Dealer,78000,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
5970,5970,Nissan,5.0,,2015,Individual,25000,First Owner,Petrol,Manual,16.95,Engine1498 CC,Max Power97.6 bhp,Seats5,Sunny XL
5971,5971,Maruti,6.85,,2014,Dealer,45498,First Owner,Diesel,Manual,26.21,Engine1248 CC,Max Power88.5 bhp,Seats5,Ciaz VDi
5972,5972,Maruti,9.5,,2018,Dealer,58511,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
5973,5973,Hyundai,1.5,,2007,Individual,162245,First Owner,Petrol,Manual,15.3,Engine1341 CC,Max Power83 bhp,Seats5,Getz GLE
5974,5974,Maruti,5.0,,2018,Dealer,8973,First Owner,Petrol,Manual,20.51,Engine998 CC,Max Power67.04 bhp,Seats5,Wagon R
5975,5975,Ford,6.25,New Car (On-Road Price) : Rs.10.16-13.72 Lakh*,2014,Dealer,102719,First Owner,Diesel,Manual,22.7,Engine1498 CC,Max Power89.84 bhp,Seats5,Ecosport 1.5
5976,5976,Toyota,18.0,New Car (On-Road Price) : Rs.38.80-44.85 Lakh*,2016,Individual,120000,First Owner,Diesel,Manual,12.55,Engine2982 CC,Max Power168.5 bhp,Seats7,Fortuner 4x4
5977,5977,BMW,54.0,New Car (On-Road Price) : Rs.1.63 Cr*,2015,Dealer,24000,First Owner,Diesel,Automatic,14.49,Engine2993 CC,Max Power258 bhp,Seats5,7 Series
5978,5978,Toyota,4.75,,2008,Dealer,216000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100 bhp,Seats8,Innova 2.5
5979,5979,Hyundai,11.0,New Car (On-Road Price) : Rs.9.83-13.82 Lakh*,2019,Individual,25000,First Owner,Diesel,Manual,23.7,Engine1493 CC,Max Power98.6 bhp,Seats5,Venue SX
5980,5980,Hyundai,2.75,,2008,Dealer,64684,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
5981,5981,Hyundai,2.95,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,2010,Dealer,88126,First Owner,Diesel,Manual,16.8,Engine1493 CC,Max Power110 bhp,Seats5,Verna CRDi
5982,5982,Volkswagen,5.25,,2014,Dealer,43000,First Owner,Petrol,Manual,16.47,Engine1198 CC,Max Power73.9 bhp,Seats5,Polo Petrol
5983,5983,Maruti,3.9,,2014,Dealer,66000,First Owner,Diesel,Manual,23.2,Engine1248 CC,Max Power73.94 bhp,Seats5,Ritz VDI
5984,5984,Honda,12.5,New Car (On-Road Price) : Rs.13.34-17.64 Lakh*,2020,Dealer,4386,First Owner,Petrol,Manual,17.4,Engine1497 CC,Max Power117.6 bhp,Seats5,City VX
5985,5985,Honda,8.15,,2019,Dealer,10597,First Owner,Petrol,Manual,18.7,Engine1199 CC,Max Power88.7 bhp,Seats5,Jazz 1.2
5986,5986,Toyota,8.0,,2011,Dealer,119458,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats7,Innova 2.5
5987,5987,Hyundai,10.6,New Car (On-Road Price) : Rs.7.94-13.43 Lakh*,2019,Dealer,14000,First Owner,Petrol,Automatic,18.15,Engine998 CC,Max Power118.35 bhp,Seats5,Venue SX
5988,5988,Hyundai,4.85,New Car (On-Road Price) : Rs.7.98-13.47 Lakh*,2013,Dealer,38000,First Owner,Petrol,Manual,20.35,Engine1197 CC,Max Power81.86 bhp,Seats5,i20 Magna
5989,5989,Volkswagen,4.2,,2013,Dealer,73000,First Owner,Diesel,Manual,22.07,Engine1199 CC,Max Power73.9 bhp,Seats5,Polo Diesel
5990,5990,Chevrolet,1.8,,2013,Individual,70000,First Owner,Diesel,Manual,25.44,Engine936 CC,Max Power57.6 bhp,Seats5,Beat Diesel
5991,5991,Hyundai,0.6,,2003,Individual,60000,First Owner,CNG,Manual,17.0,Engine1086 CC,,Seats5,Santro Xing
5992,5992,Toyota,4.9,,2015,Dealer,66000,First Owner,Diesel,Manual,23.59,Engine1364 CC,Max Power67.06 bhp,Seats5,Etios Cross
5993,5993,Toyota,6.4,,2017,Dealer,25000,First Owner,Petrol,Manual,16.78,Engine1496 CC,Max Power88.73 bhp,Seats5,Platinum Etios
5994,5994,Maruti,3.5,,2011,Dealer,99008,First Owner,Diesel,Manual,22.9,Engine1248 CC,Max Power74 bhp,Seats5,Swift VDI
5995,5995,Mercedes-Benz,18.99,New Car (On-Road Price) : Rs.1.68Cr-1.79 Cr*,2010,Dealer,84000,First Owner,Diesel,Automatic,13.5,Engine2987 CC,Max Power282 bhp,Seats5,S-Class S
5996,5996,Hyundai,3.75,,2011,Dealer,45000,First Owner,Petrol,Automatic,19.2,Engine1197 CC,Max Power80 bhp,Seats5,i10 Asta
5997,5997,Hyundai,8.45,New Car (On-Road Price) : Rs.13.10-18.30 Lakh*,2017,Dealer,40667,First Owner,Diesel,Manual,25.0,Engine1493 CC,Max Power113.42 bhp,Seats5,Verna SX
5998,5998,Mahindra,8.5,New Car (On-Road Price) : Rs.16.59-23.36 Lakh*,2013,Individual,90000,First Owner,Diesel,Manual,15.1,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W4
5999,5999,Hyundai,5.35,New Car (On-Road Price) : Rs.7.01-7.38 Lakh*,2018,Dealer,21585,First Owner,Petrol,Automatic,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
6000,6000,Honda,6.0,,2018,Dealer,25000,First Owner,Diesel,Manual,25.5,Engine1498 CC,Max Power98.6 bhp,Seats5,WR-V i-DTEC
6001,6001,Maruti,1.0,,2007,Individual,50000,First Owner,Petrol,Manual,18.2,Engine1061 CC,Max Power64 bhp,Seats5,Zen Estilo
6002,6002,Honda,5.5,New Car (On-Road Price) : Rs.12.77-16.82 Lakh*,2013,Dealer,80400,First Owner,Petrol,Automatic,16.8,Engine1497 CC,Max Power116.4 bhp,Seats5,City 1.5
6003,6003,Honda,4.6,New Car (On-Road Price) : Rs.9.13-11.83 Lakh*,2015,Dealer,69000,First Owner,Diesel,Manual,24.7,Engine1498 CC,Max Power98.63 bhp,Seats5,Amaze S
6004,6004,Maruti,5.65,,2015,Dealer,101000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift DDiS
6005,6005,Hyundai,2.1,,2016,Individual,70000,First Owner,Petrol,Manual,21.1,Engine814 CC,Max Power55.2 bhp,Seats5,EON Era
6006,6006,Toyota,5.5,,2011,Individual,70000,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats7,Innova 2.5
6007,6007,Hyundai,6.25,New Car (On-Road Price) : Rs.7.12-7.48 Lakh*,2018,Individual,20000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
6008,6008,Hyundai,4.45,New Car (On-Road Price) : Rs.9.44-12.95 Lakh*,2013,Dealer,70000,First Owner,Diesel,Manual,21.9,Engine1396 CC,Max Power88.76 bhp,Seats5,i20 Sportz
6009,6009,Maruti,6.5,,2016,Dealer,76000,First Owner,Diesel,Manual,27.39,Engine1248 CC,Max Power74 bhp,Seats5,Baleno Alpha
6010,6010,Volkswagen,10.75,,2017,Dealer,70763,First Owner,Diesel,Automatic,22.15,Engine1498 CC,Max Power108.6 bhp,Seats5,Vento 1.5
6011,6011,Maruti,3.95,,2012,Dealer,60000,First Owner,Diesel,Manual,17.8,Engine1248 CC,Max Power75 bhp,Seats5,Swift Ldi
6012,6012,Hyundai,5.3,New Car (On-Road Price) : Rs.7.98-13.83 Lakh*,2015,Dealer,65922,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 2015-2017
6013,6013,BMW,11.5,New Car (On-Road Price) : Rs.51.48-58.06 Lakh*,2011,Dealer,63500,First Owner,Diesel,Automatic,16.07,Engine1995 CC,Max Power181 bhp,Seats4,3 Series
6014,6014,Maruti,10.25,,2018,Dealer,36000,First Owner,Diesel,Manual,25.1,Engine1248 CC,Max Power88.5 bhp,Seats5,S-Cross 2017-2020
6015,6015,Ford,7.4,,2019,Dealer,5600,First Owner,Petrol,Manual,19.0,Engine1194 CC,Max Power94.68 bhp,Seats5,Freestyle Titanium
6016,6016,Skoda,3.5,New Car (On-Road Price) : Rs.9.07-15.79 Lakh*,2012,Dealer,93000,First Owner,Petrol,Manual,15.0,Engine1598 CC,Max Power103.52 bhp,Seats5,Rapid 1.6
6017,6017,Mahindra,1.5,New Car (On-Road Price) : Rs.8.99-10.55 Lakh*,2003,Individual,90000,First Owner,Diesel,Manual,13.6,Engine2523 CC,Max Power63 bhp,Seats7,Bolero DI
6018,6018,Hyundai,3.7,,2015,Dealer,20000,First Owner,Petrol,Manual,21.1,Engine814 CC,Max Power55.2 bhp,Seats5,EON Era
6019,6019,Hyundai,12.75,New Car (On-Road Price) : Rs.12.33-20.82 Lakh*,2016,Dealer,62000,First Owner,Diesel,Automatic,17.01,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
6020,6020,Toyota,7.8,,2011,Dealer,185000,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats8,Innova 2.5
6021,6021,Maruti,3.55,New Car (On-Road Price) : Rs.4.47-4.92 Lakh*,2016,Dealer,55000,First Owner,Petrol,Manual,15.37,Engine1196 CC,Max Power73 bhp,Seats5,Eeco 5
6022,6022,Mercedes-Benz,21.5,New Car (On-Road Price) : Rs.76.09-94.81 Lakh*,2014,Dealer,72279,First Owner,Diesel,Automatic,14.21,Engine2143 CC,Max Power203 bhp,Seats5,E-Class E250
6023,6023,Datsun,3.5,New Car (On-Road Price) : Rs.3.85-6.13 Lakh*,2018,Individual,40000,First Owner,Petrol,Manual,22.5,Engine999 CC,Max Power67 bhp,Seats5,RediGO 1.0
6024,6024,Toyota,5.2,,2016,Individual,160000,First Owner,Diesel,Manual,23.59,Engine1364 CC,Max Power67.05 bhp,Seats5,Etios GD
6025,6025,Hyundai,5.85,New Car (On-Road Price) : Rs.7.77-12.89 Lakh*,2018,Individual,20600,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 1.2
6026,6026,Hyundai,7.25,,2017,Dealer,24000,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 1.2
6027,6027,Hyundai,5.15,,2014,Dealer,48000,First Owner,Diesel,Manual,24.4,Engine1120 CC,Max Power71.01 bhp,Seats5,Xcent 1.1
6028,6028,Tata,1.0,,2010,Individual,200000,First Owner,Diesel,Manual,17.2,Engine1396 CC,Max Power53.5 bhp,Seats5,Indica DLS
6029,6029,Honda,1.8,,2006,Dealer,31000,First Owner,Petrol,Manual,17.7,Engine1497 CC,Max Power78 bhp,Seats5,City 2017-2020
6030,6030,Ford,6.9,New Car (On-Road Price) : Rs.10.31-13.67 Lakh*,2015,Dealer,73389,First Owner,Diesel,Manual,22.7,Engine1498 CC,Max Power89.84 bhp,Seats5,Ecosport 1.5
6031,6031,Honda,8.5,New Car (On-Road Price) : Rs.14.86-17.63 Lakh*,2016,Individual,50000,First Owner,Diesel,Manual,26.0,Engine1498 CC,Max Power98.6 bhp,Seats5,City i
6032,6032,Maruti,4.51,,2014,Dealer,74100,First Owner,Diesel,Manual,25.2,Engine1248 CC,Max Power74 bhp,Seats5,Swift LDI
6033,6033,Hyundai,1.2,New Car (On-Road Price) : Rs.5.45-7.36 Lakh*,2005,Individual,50000,First Owner,Petrol,Manual,,Engine999 CC,,Seats5,Santro DX
6034,6034,Tata,5.9,New Car (On-Road Price) : Rs.5.64-7.90 Lakh*,2019,Individual,5000,First Owner,Petrol,Automatic,23.84,Engine1199 CC,Max Power83.83 bhp,Seats5,Tiago 2019-2020
6035,6035,Maruti,3.9,New Car (On-Road Price) : Rs.7.16-7.20 Lakh*,2015,Individual,80000,First Owner,CNG,Manual,19.0,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift Dzire
6036,6036,Chevrolet,0.9,,2005,Individual,162000,First Owner,Diesel,Manual,14.8,Engine2499 CC,Max Power80 bhp,Seats10,Tavera ELITE
6037,6037,Skoda,6.8,,2015,Dealer,77000,First Owner,Diesel,Manual,21.14,Engine1498 CC,Max Power103.6 bhp,Seats5,Rapid 1.5
6038,6038,Maruti,2.1,,2010,Dealer,49650,First Owner,Petrol,Manual,19.7,Engine796 CC,Max Power46.3 bhp,Seats5,Alto LXi
6039,6039,Honda,9.5,New Car (On-Road Price) : Rs.13.34-17.64 Lakh*,2017,Dealer,37000,First Owner,Petrol,Manual,17.8,Engine1497 CC,Max Power117.3 bhp,Seats5,City i
6040,6040,Mahindra,15.75,,2019,Trustmark Dealer,46241,First Owner,Diesel,Manual,16.0,Engine2179 CC,Max Power138 bhp,Seats7,XUV500 W9
6041,6041,Skoda,12.5,,2014,Dealer,83300,First Owner,Diesel,Automatic,17.2,Engine1968 CC,Max Power138.03 bhp,Seats5,Superb Elegance
6042,6042,Hyundai,12.45,New Car (On-Road Price) : Rs.12.33-20.82 Lakh*,2016,Dealer,88000,First Owner,Diesel,Automatic,17.01,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
6043,6043,Hyundai,3.65,New Car (On-Road Price) : Rs.7.12-7.48 Lakh*,2011,Dealer,78000,First Owner,Petrol,Automatic,16.95,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Sportz
6044,6044,Maruti,2.25,New Car (On-Road Price) : Rs.3.35-4.49 Lakh*,2016,Individual,52000,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
6045,6045,Maruti,5.95,New Car (On-Road Price) : Rs.7.06-10.45 Lakh*,2015,Dealer,62000,First Owner,Petrol,Manual,20.85,Engine1197 CC,Max Power83.14 bhp,Seats5,Swift Dzire
6046,6046,Hyundai,4.5,,2014,Dealer,31000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power82 bhp,Seats5,Grand i10
6047,6047,Maruti,1.4,,2011,Individual,120000,First Owner,Petrol,Manual,19.7,,,,Omni E
6048,6048,Hyundai,5.11,New Car (On-Road Price) : Rs.7.01-7.38 Lakh*,2017,Dealer,28000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power82 bhp,Seats5,Grand i10
6049,6049,Maruti,3.1,New Car (On-Road Price) : Rs.3.49-4.67 Lakh*,2018,Individual,15000,First Owner,Petrol,Manual,24.7,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
6050,6050,Maruti,2.5,New Car (On-Road Price) : Rs.3.41-4.57 Lakh*,2016,Individual,70000,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
6051,6051,Hyundai,3.3,,2013,Individual,120000,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
6052,6052,Renault,7.3,,2016,Dealer,75100,First Owner,Diesel,Automatic,19.6,Engine1461 CC,Max Power108.45 bhp,Seats5,Duster 110PS
6053,6053,Volkswagen,7.0,,2017,Dealer,47000,First Owner,Petrol,Automatic,17.21,Engine1197 CC,Max Power103.5 bhp,Seats5,Polo 2015-2019
6054,6054,Nissan,3.5,,2015,Individual,48000,First Owner,Petrol,Manual,19.49,Engine1198 CC,Max Power67.04 bhp,Seats5,Micra Active
6055,6055,Ford,1.55,New Car (On-Road Price) : Rs.8.75-9.25 Lakh*,2010,Dealer,64857,First Owner,Diesel,Manual,20.0,Engine1399 CC,Max Power68 bhp,Seats5,Figo Diesel
6056,6056,Ford,5.0,New Car (On-Road Price) : Rs.7.06-8.77 Lakh*,2016,Individual,40000,First Owner,Petrol,Manual,18.16,Engine1196 CC,Max Power86.8 bhp,Seats5,Aspire 1.2
6057,6057,Hyundai,2.3,New Car (On-Road Price) : Rs.7.01-7.37 Lakh*,2009,Dealer,59740,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
6058,6058,Hyundai,1.5,,2009,Individual,90000,First Owner,Petrol,Manual,16.36,Engine1495 CC,Max Power93.7 bhp,Seats5,Accent Executive
6059,6059,Toyota,18.0,New Car (On-Road Price) : Rs.20.01-29.13 Lakh*,2018,Dealer,135000,First Owner,Diesel,Automatic,11.36,Engine2755 CC,Max Power171.5 bhp,Seats8,Innova Crysta
6060,6060,Mahindra,2.85,,2012,Dealer,80000,First Owner,Diesel,Manual,14.0,Engine2498 CC,Max Power112 bhp,Seats8,Xylo D4
6061,6061,Volkswagen,5.9,,2016,Dealer,75815,First Owner,Diesel,Manual,20.14,Engine1498 CC,Max Power88.5 bhp,Seats5,Polo 1.5
6062,6062,Maruti,3.6,,2012,Dealer,72000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift LDI
6063,6063,Tata,8.5,New Car (On-Road Price) : Rs.10.03-15.21 Lakh*,2018,Individual,90000,First Owner,Diesel,Manual,21.5,Engine1497 CC,Max Power108.5 bhp,Seats5,Nexon 1.5
6064,6064,Hyundai,9.75,New Car (On-Road Price) : Rs.12.30-17.64 Lakh*,2018,Individual,40000,First Owner,Diesel,Manual,22.0,Engine1582 CC,Max Power126.2 bhp,Seats5,Verna CRDi
6065,6065,Maruti,4.31,,2015,Dealer,19010,First Owner,Petrol,Manual,23.1,Engine998 CC,Max Power67.04 bhp,Seats5,Celerio VXI
6066,6066,Mahindra,7.0,,2013,Individual,100000,First Owner,Diesel,Manual,15.1,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W8
6067,6067,Volkswagen,7.95,,2013,Dealer,90327,First Owner,Diesel,Manual,19.33,Engine1968 CC,Max Power138.1 bhp,Seats5,Jetta 2.0L
6068,6068,Hyundai,5.98,,2018,Dealer,31834,First Owner,Diesel,Manual,24.0,Engine1186 CC,Max Power73.97 bhp,Seats5,Grand i10
6069,6069,Chevrolet,1.9,,2012,Dealer,82358,First Owner,Diesel,Manual,14.8,Engine2499 CC,Max Power80 bhp,Seats10,Tavera B1-10
6070,6070,Chevrolet,2.5,,2013,Individual,25000,First Owner,Petrol,Manual,18.2,Engine1199 CC,Max Power84.8 bhp,Seats5,Sail Hatchback
6071,6071,Maruti,4.7,New Car (On-Road Price) : Rs.5.30-6.65 Lakh*,2017,Dealer,32388,First Owner,Petrol,Automatic,21.63,Engine998 CC,Max Power67.04 bhp,Seats5,Celerio VXI
